location,timestamp,direction_degrees,direction_group,final_plot_group,H,T,sea_state,sea_state_bin,bin_min,bin_max,bin_count,candidate_rank,selection_rule,strict_direction_match,distance_from_strict_se_range_degrees,requested_direction_start,requested_direction_end,matched_timestamp_utc,match_delta_minutes,webcoos_element_uuid,webcoos_size_bytes
jennettes_pier,2025-02-13 04:26:00,52.0,north_easterly_onshore,onshore,2.02,10.53,42.966612,9,38.241601,58.056768000000005,637,1,,,,,,,,,
jennettes_pier,2025-12-26 13:26:00,54.0,north_easterly_onshore,onshore,2.15,10.53,48.674925,9,38.241601,58.056768000000005,637,2,,,,,,,,,
jennettes_pier,2025-08-23 16:56:00,47.0,north_easterly_onshore,onshore,2.22,14.29,70.42683600000001,10,58.056768000000005,376.068501,638,1,,,,,,,,,
jennettes_pier,2025-10-03 02:56:00,52.0,north_easterly_onshore,onshore,2.87,13.33,109.797877,10,58.056768000000005,376.068501,638,2,,,,,,,,,
jennettes_pier,2025-01-27 17:56:00,190.0,offshore,offshore,0.62,3.03,1.164732,1,0.9155029999999998,1.6425449999999997,21,1,,,,,,,,,
jennettes_pier,2025-01-29 10:56:00,228.0,offshore,offshore,0.73,2.56,1.364224,1,0.9155029999999998,1.6425449999999997,21,2,,,,,,,,,
jennettes_pier,2025-11-22 15:56:00,241.0,offshore,offshore,0.81,2.78,1.823958,2,1.6519359999999998,2.2080000000000006,20,1,,,,,,,,,
jennettes_pier,2025-01-28 09:26:00,256.0,offshore,offshore,0.78,3.23,1.965132,2,1.6519359999999998,2.2080000000000006,20,2,,,,,,,,,
jennettes_pier,2025-05-02 19:56:00,184.0,offshore,offshore,0.84,3.45,2.43432,3,2.2635450000000006,2.746744,20,1,,,,,,,,,
jennettes_pier,2025-05-03 02:26:00,187.0,offshore,offshore,0.84,3.7,2.61072,3,2.2635450000000006,2.746744,20,2,,,,,,,,,
jennettes_pier,2025-04-30 00:56:00,189.0,offshore,offshore,0.87,3.7,2.80053,4,2.7556,2.9970000000000003,20,1,,,,,,,,,
jennettes_pier,2025-04-30 10:56:00,187.0,offshore,offshore,0.89,3.7,2.9307700000000003,4,2.7556,2.9970000000000003,20,2,,,,,,,,,
jennettes_pier,2025-03-28 23:56:00,183.0,offshore,offshore,0.93,3.7,3.2001300000000006,5,3.0276,3.474625,20,1,,,,,,,,,
jennettes_pier,2025-06-01 00:26:00,249.0,offshore,offshore,1.0,3.33,3.33,5,3.0276,3.474625,20,2,,,,,,,,,
jennettes_pier,2025-05-31 23:56:00,227.0,offshore,offshore,1.01,3.57,3.641757,6,3.48133,3.837563,20,1,,,,,,,,,
jennettes_pier,2025-11-05 20:56:00,189.0,offshore,offshore,1.0,3.7,3.7,6,3.48133,3.837563,20,2,,,,,,,,,
jennettes_pier,2025-11-12 18:26:00,211.0,offshore,offshore,1.11,3.23,3.979683000000001,7,3.85,4.477000000000001,20,1,,,,,,,,,
jennettes_pier,2025-11-15 11:26:00,251.0,offshore,offshore,1.08,3.7,4.31568,7,3.85,4.477000000000001,20,2,,,,,,,,,
jennettes_pier,2025-11-12 10:56:00,265.0,offshore,offshore,1.1,3.85,4.658500000000001,8,4.478208,5.00346,20,1,,,,,,,,,
jennettes_pier,2025-12-11 03:56:00,220.0,offshore,offshore,1.21,3.33,4.875453,8,4.478208,5.00346,20,2,,,,,,,,,
jennettes_pier,2025-11-12 12:56:00,224.0,offshore,offshore,1.16,3.85,5.18056,9,5.051145,5.73034,20,1,,,,,,,,,
jennettes_pier,2025-11-12 14:56:00,220.0,offshore,offshore,1.14,4.17,5.419331999999999,9,5.051145,5.73034,20,2,,,,,,,,,
jennettes_pier,2025-11-16 15:26:00,242.0,offshore,offshore,1.27,3.85,6.209665,10,5.78125,9.521999999999998,21,1,,,,,,,,,
jennettes_pier,2025-07-01 22:26:00,180.0,offshore,offshore,1.2,4.55,6.552,10,5.78125,9.521999999999998,21,2,,,,,,,,,
jennettes_pier,2025-02-23 11:56:00,71.0,south_easterly_onshore,onshore,0.47,8.33,1.840097,1,0.833976,2.426112,922,1,,,,,,,,,
jennettes_pier,2025-07-25 16:26:00,94.0,south_easterly_onshore,onshore,0.58,6.25,2.1025,1,0.833976,2.426112,922,2,,,,,,,,,
jennettes_pier,2025-05-20 00:26:00,131.0,south_easterly_onshore,onshore,0.57,8.33,2.706417,2,2.426112,3.2490250000000005,922,1,,,,,,,,,
jennettes_pier,2025-06-21 07:56:00,72.0,south_easterly_onshore,onshore,0.55,9.88,2.9887000000000006,2,2.426112,3.2490250000000005,922,2,,,,,,,,,
jennettes_pier,2025-08-30 12:26:00,109.0,south_easterly_onshore,onshore,0.65,8.33,3.5194250000000005,3,3.25125,4.268800000000001,922,1,,,,,,,,,
jennettes_pier,2025-04-23 07:26:00,154.0,south_easterly_onshore,onshore,0.88,5.0,3.872,3,3.25125,4.268800000000001,922,2,,,,,,,,,
jennettes_pier,2025-07-25 10:26:00,96.0,south_easterly_onshore,onshore,0.84,6.67,4.706351999999999,4,4.281095,5.611436999999999,922,1,,,,,,,,,
jennettes_pier,2025-05-30 03:26:00,117.0,south_easterly_onshore,onshore,0.88,6.67,5.165248,4,4.281095,5.611436999999999,922,2,,,,,,,,,
jennettes_pier,2025-05-16 00:26:00,120.0,south_easterly_onshore,onshore,0.92,7.14,6.043296,5,5.618,7.043075000000002,922,1,,,,,,,,,
jennettes_pier,2025-08-17 20:26:00,80.0,south_easterly_onshore,onshore,0.92,7.69,6.508816,5,5.618,7.043075000000002,922,2,,,,,,,,,
jennettes_pier,2025-08-28 03:26:00,75.0,south_easterly_onshore,onshore,0.85,10.53,7.607924999999999,6,7.050512,8.800231,922,1,,,,,,,,,
jennettes_pier,2025-08-27 17:26:00,111.0,south_easterly_onshore,onshore,0.91,9.88,8.181628000000002,6,7.050512,8.800231,922,2,,,,,,,,,
jennettes_pier,2025-05-29 17:56:00,104.0,south_easterly_onshore,onshore,1.07,8.33,9.537017,7,8.804281000000001,11.798563,922,1,,,,,,,,,
jennettes_pier,2025-05-09 09:26:00,121.0,south_easterly_onshore,onshore,1.03,9.88,10.481692,7,8.804281000000001,11.798563,922,2,,,,,,,,,
jennettes_pier,2025-04-11 17:26:00,92.0,south_easterly_onshore,onshore,1.27,8.33,13.435457,8,11.798563,18.006300000000003,922,1,,,,,,,,,
jennettes_pier,2025-09-04 09:26:00,75.0,south_easterly_onshore,onshore,1.18,11.11,15.469563999999998,8,11.798563,18.006300000000003,922,2,,,,,,,,,
jennettes_pier,2025-02-06 18:56:00,142.0,south_easterly_onshore,onshore,1.67,7.69,21.446641,9,18.0075,32.72651200000001,922,1,,,,,,,,,
jennettes_pier,2025-03-06 19:26:00,134.0,south_easterly_onshore,onshore,1.53,11.11,26.007399,9,18.0075,32.72651200000001,922,2,,,,,,,,,
jennettes_pier,2025-10-30 22:26:00,69.0,south_easterly_onshore,onshore,1.99,11.11,43.996711,10,32.86782399999999,388.89276300000006,922,1,,,,,,,,,
jennettes_pier,2025-12-19 19:56:00,134.0,south_easterly_onshore,onshore,2.67,11.11,79.202079,10,32.86782399999999,388.89276300000006,922,2,,,,,,,,,
seabright,2025-12-30 12:56:00,307.0,offshore,offshore,0.74,8.33,4.561508,1,1.5826999999999998,6.375625,178,1,,,,,,,,,
seabright,2025-08-06 15:26:00,306.0,offshore,offshore,0.97,5.88,5.532492,1,1.5826999999999998,6.375625,178,2,,,,,,,,,
seabright,2025-08-02 19:26:00,306.0,offshore,offshore,1.0,7.14,7.14,2,6.375625,8.666532,178,1,,,,,,,,,
seabright,2025-08-21 13:56:00,301.0,offshore,offshore,1.06,7.14,8.022504000000001,2,6.375625,8.666532,178,2,,,,,,,,,
seabright,2025-08-18 20:26:00,304.0,offshore,offshore,0.97,9.88,9.296092,3,8.666532,10.320453,177,1,,,,,,,,,
seabright,2025-04-19 13:56:00,300.0,offshore,offshore,1.04,9.09,9.831744,3,8.666532,10.320453,177,2,,,,,,,,,
seabright,2025-09-25 05:26:00,301.0,offshore,offshore,0.99,11.11,10.888910999999998,4,10.320453,12.510693000000002,178,1,,,,,,,,,
seabright,2025-10-11 10:56:00,301.0,offshore,offshore,1.09,9.88,11.738428000000004,4,10.320453,12.510693000000002,178,2,,,,,,,,,
seabright,2025-10-09 03:56:00,301.0,offshore,offshore,1.0,13.33,13.33,5,12.599296,14.911533,177,1,,,,,,,,,
seabright,2025-12-29 14:26:00,303.0,offshore,offshore,1.16,10.53,14.169167999999996,5,12.599296,14.911533,177,2,,,,,,,,,
seabright,2025-05-17 08:26:00,303.0,offshore,offshore,1.38,8.33,15.863651999999997,6,14.947452,18.071829,178,1,,,,,,,,,
seabright,2025-08-15 17:26:00,308.0,offshore,offshore,1.48,7.69,16.844176,6,14.947452,18.071829,178,2,,,,,,,,,
seabright,2025-07-12 06:56:00,300.0,offshore,offshore,1.46,9.09,19.376244,7,18.071829,22.11125,177,1,,,,,,,,,
seabright,2025-12-28 15:56:00,308.0,offshore,offshore,1.44,9.88,20.487168,7,18.071829,22.11125,177,2,,,,,,,,,
seabright,2025-07-03 14:26:00,301.0,offshore,offshore,1.68,8.33,23.510591999999995,8,22.121424,26.891856,178,1,,,,,,,,,
seabright,2025-04-24 04:26:00,303.0,offshore,offshore,1.6,9.88,25.292800000000007,8,22.121424,26.891856,178,2,,,,,,,,,
seabright,2025-04-22 00:26:00,303.0,offshore,offshore,1.66,10.53,29.016468,9,26.891856,34.445,177,1,,,,,,,,,
seabright,2025-05-08 21:26:00,300.0,offshore,offshore,1.58,12.5,31.205000000000005,9,26.891856,34.445,177,2,,,,,,,,,
seabright,2025-03-30 07:56:00,301.0,offshore,offshore,1.82,11.76,38.953824,10,34.445,137.54966399999998,178,1,,,,,,,,,
seabright,2025-12-24 23:56:00,301.0,offshore,offshore,1.92,13.33,49.139712,10,34.445,137.54966399999998,178,2,,,,,,,,,
seabright,2025-07-27 17:56:00,204.0,south_easterly_onshore,onshore,0.56,12.5,3.9200000000000004,1,1.319868,4.974348999999999,28,1,nearest_direction_fallback_within_20_deg,False,10.0,104.0,194.0,2025-07-27T17:57:37Z,1.62,12c51648-af6b-411b-88b0-2eb0f2af88fa,92834453.0
seabright,2025-07-27 18:56:00,204.0,south_easterly_onshore,onshore,0.59,13.33,4.640173,1,1.319868,4.974348999999999,28,2,nearest_direction_fallback_within_20_deg,False,10.0,104.0,194.0,2025-07-27T18:57:37Z,1.62,4389eb27-1052-4c27-ab99-77cd120bc3ec,97927714.0
seabright,2025-07-27 14:56:00,204.0,south_easterly_onshore,onshore,0.64,12.5,5.12,2,4.996962,5.940500000000001,27,1,nearest_direction_fallback_within_20_deg,False,10.0,104.0,194.0,2025-07-27T14:52:04Z,-3.93,fcad16d5-e217-4726-a0d8-a87e9cee09a4,93628332.0
seabright,2025-07-26 19:56:00,206.0,south_easterly_onshore,onshore,0.61,14.29,5.317309,2,4.996962,5.940500000000001,27,2,nearest_direction_fallback_within_20_deg,False,12.0,104.0,194.0,2025-07-26T19:52:18Z,-3.7,cb74f766-ffc4-43c3-845d-161c5ee740ac,100750680.0
seabright,2025-07-25 21:56:00,206.0,south_easterly_onshore,onshore,0.64,15.38,6.299648,3,5.951249999999999,7.002099999999999,27,1,nearest_direction_fallback_within_20_deg,False,12.0,104.0,194.0,2025-07-25T21:59:42Z,3.7,da3b1ac7-97c2-4785-8341-75c98a9e0f83,100480152.0
seabright,2025-07-25 22:56:00,206.0,south_easterly_onshore,onshore,0.69,14.29,6.803468999999998,3,5.951249999999999,7.002099999999999,27,2,nearest_direction_fallback_within_20_deg,False,12.0,104.0,194.0,2025-07-25T22:59:43Z,3.72,67afb508-e685-4fd7-a46b-69dac606c0e9,105025264.0
seabright,2025-07-21 22:56:00,203.0,south_easterly_onshore,onshore,0.77,13.33,7.903357,4,7.1035569999999995,8.044400000000001,27,1,nearest_direction_fallback_within_20_deg,False,9.0,104.0,194.0,2025-07-21T22:59:04Z,3.07,a3fac3fb-ec60-4a06-bdd0-1a08834052b9,101252059.0
seabright,2025-07-24 18:26:00,208.0,south_easterly_onshore,onshore,0.71,14.29,7.203588999999999,4,7.1035569999999995,8.044400000000001,27,2,nearest_direction_fallback_within_20_deg,False,14.0,104.0,194.0,2025-07-24T18:20:28Z,-5.53,282e80bb-4ae8-4bdc-aa6a-fb9f72175c10,95647664.0
seabright,2025-07-27 01:26:00,200.0,south_easterly_onshore,onshore,0.77,14.29,8.472541,5,8.109972,9.598658000000002,27,1,nearest_direction_fallback_within_20_deg,False,6.0,104.0,194.0,2025-07-27T01:27:52Z,1.87,ca2fd448-2171-4764-b34a-9c64fe385f38,88914572.0
seabright,2025-11-13 00:26:00,203.0,south_easterly_onshore,onshore,1.31,4.76,8.168636000000001,5,8.109972,9.598658000000002,27,2,nearest_direction_fallback_within_20_deg,False,9.0,104.0,194.0,2025-11-13T00:21:42Z,-4.3,753b900c-378d-4d4f-8738-9c472f88237c,90688430.0
seabright,2025-07-05 20:56:00,199.0,south_easterly_onshore,onshore,0.93,13.33,11.529117000000001,6,9.608595999999999,11.5749,27,1,nearest_direction_fallback_within_20_deg,False,5.0,104.0,194.0,2025-07-05T20:54:50Z,-1.17,1f4716e3-faab-4d62-b56a-868744b7260d,83837806.0
seabright,2025-07-05 14:56:00,201.0,south_easterly_onshore,onshore,0.9,14.29,11.5749,6,9.608595999999999,11.5749,27,2,nearest_direction_fallback_within_20_deg,False,7.0,104.0,194.0,2025-07-05T14:52:04Z,-3.93,26b7f796-c6e8-43ce-84d3-2f4644205314,91029016.0
seabright,2025-07-26 01:26:00,193.0,south_easterly_onshore,onshore,0.9,14.29,11.5749,7,11.5749,16.056244,27,1,strict_104_194,True,0.0,104.0,194.0,2025-07-26T01:21:53Z,-4.12,2755b114-a03d-46bc-bdfb-e08380f70d39,95006699.0
seabright,2025-11-12 22:26:00,201.0,south_easterly_onshore,onshore,0.94,13.33,11.778388,7,11.5749,16.056244,27,2,nearest_direction_fallback_within_20_deg,False,7.0,104.0,194.0,2025-11-12T22:21:42Z,-4.3,19eeda01-7aca-4e1b-9d16-03930d38aff3,96281369.0
seabright,2025-11-13 14:56:00,206.0,south_easterly_onshore,onshore,1.78,6.67,21.133228,8,16.316642,21.577803999999997,27,1,nearest_direction_fallback_within_20_deg,False,12.0,104.0,194.0,2025-11-13T15:02:01Z,6.02,92ffc1eb-b0c3-488c-89f2-53d87d61e4bb,91869980.0
seabright,2025-06-05 21:56:00,206.0,south_easterly_onshore,onshore,1.22,14.29,21.269236,8,16.316642,21.577803999999997,27,2,nearest_direction_fallback_within_20_deg,False,12.0,104.0,194.0,2025-06-05T21:53:19Z,-2.68,29e9e55e-55ce-4325-87e3-6f4c6cbbd3fd,80710868.0
seabright,2025-02-07 00:26:00,200.0,south_easterly_onshore,onshore,2.07,6.67,28.580282999999998,9,21.619341,29.695507,27,1,nearest_direction_fallback_within_20_deg,False,6.0,104.0,194.0,2025-02-07T00:21:29Z,-4.52,1702fd00-1f14-41de-ae40-248779141566,105580078.0
seabright,2025-11-13 16:26:00,201.0,south_easterly_onshore,onshore,1.9,6.67,24.078699999999998,9,21.619341,29.695507,27,2,nearest_direction_fallback_within_20_deg,False,7.0,104.0,194.0,2025-11-13T16:21:27Z,-4.55,f34fb424-122d-492e-83a8-cc4ae493c176,90499967.0
seabright,2025-02-06 21:26:00,204.0,south_easterly_onshore,onshore,2.22,6.67,32.872428000000006,10,29.695507,63.341761000000005,28,1,nearest_direction_fallback_within_20_deg,False,10.0,104.0,194.0,2025-02-06T21:24:27Z,-1.55,f7fbf065-eefc-465f-956f-3459f445ff84,128993874.0
seabright,2025-02-06 22:26:00,204.0,south_easterly_onshore,onshore,2.3,6.25,33.06249999999999,10,29.695507,63.341761000000005,28,2,nearest_direction_fallback_within_20_deg,False,10.0,104.0,194.0,2025-02-06T22:21:29Z,-4.52,063eea46-85f0-467f-995b-fdfd4c519d3f,87530461.0
seabright,2025-11-27 16:26:00,279.0,south_westerly_onshore,onshore,0.67,11.11,4.987279000000001,1,1.86368,6.759324,651,1,,,,,,,,,
seabright,2025-09-09 00:26:00,258.0,south_westerly_onshore,onshore,0.75,10.53,5.923125,1,1.86368,6.759324,651,2,,,,,,,,,
seabright,2025-12-15 15:26:00,277.0,south_westerly_onshore,onshore,0.85,10.53,7.607924999999999,2,6.759324,9.630925,651,1,,,,,,,,,
seabright,2025-05-29 20:56:00,282.0,south_westerly_onshore,onshore,0.9,10.53,8.5293,2,6.759324,9.630925,651,2,,,,,,,,,
seabright,2025-09-17 21:26:00,280.0,south_westerly_onshore,onshore,1.01,10.53,10.741653,3,9.630925,13.066299999999998,651,1,,,,,,,,,
seabright,2025-07-05 10:56:00,235.0,south_westerly_onshore,onshore,0.88,15.38,11.910272,3,9.630925,13.066299999999998,651,2,,,,,,,,,
seabright,2025-06-11 17:26:00,282.0,south_westerly_onshore,onshore,1.14,11.11,14.438555999999998,4,13.066299999999998,17.082736,651,1,,,,,,,,,
seabright,2025-05-26 17:26:00,283.0,south_westerly_onshore,onshore,1.19,11.11,15.732870999999998,4,13.066299999999998,17.082736,651,2,,,,,,,,,
seabright,2025-10-17 23:56:00,276.0,south_westerly_onshore,onshore,1.21,12.5,18.30125,5,17.082736,21.499957,651,1,,,,,,,,,
seabright,2025-12-08 17:26:00,275.0,south_westerly_onshore,onshore,1.26,12.5,19.845,5,17.082736,21.499957,651,2,,,,,,,,,
seabright,2025-06-11 11:26:00,237.0,south_westerly_onshore,onshore,1.18,16.67,23.211308,6,21.499957,27.01125,651,1,,,,,,,,,
seabright,2025-02-02 10:26:00,284.0,south_westerly_onshore,onshore,1.5,11.11,24.9975,6,21.499957,27.01125,651,2,,,,,,,,,
seabright,2025-04-01 08:26:00,275.0,south_westerly_onshore,onshore,1.8,9.09,29.451600000000003,7,27.01125,36.126549,651,1,,,,,,,,,
seabright,2025-02-06 21:26:00,204.0,south_westerly_onshore,onshore,2.22,6.67,32.872428000000006,7,27.01125,36.126549,651,2,,,,,,,,,
seabright,2025-02-23 15:26:00,277.0,south_westerly_onshore,onshore,1.73,13.33,39.895357,8,36.126549,48.51125,651,1,,,,,,,,,
seabright,2025-03-10 15:56:00,282.0,south_westerly_onshore,onshore,1.75,14.29,43.763125,8,36.126549,48.51125,651,2,,,,,,,,,
seabright,2025-03-31 10:26:00,253.0,south_westerly_onshore,onshore,2.33,9.88,53.63753200000001,9,48.51125,70.5157,651,1,,,,,,,,,
seabright,2025-03-25 17:56:00,280.0,south_westerly_onshore,onshore,1.83,18.18,60.883002000000005,9,48.51125,70.5157,651,2,,,,,,,,,
seabright,2025-03-18 23:56:00,280.0,south_westerly_onshore,onshore,2.72,12.5,92.48000000000002,10,70.5157,454.230828,651,1,,,,,,,,,
seabright,2025-02-15 10:26:00,279.0,south_westerly_onshore,onshore,3.25,13.33,140.798125,10,70.5157,454.230828,651,2,,,,,,,,,
